cluster_id,cluster_size,is_representative,next_action,Bullet Point,Role / Company,Tags,accuracy_score,believability_score,clarity_score,ats_value,manager_test,weaknesses,final_bullet,rewrite_status,rewrite_attempts,rewrite_reasoning,context_gaps
680,1,True,REWRITE,"- Self-Directed JSON Projects: Built personal projects using JSON for data structuring and dynamic content mockups, developing transferable skills for campaign template management",Callahan Creek,[ops][content],60.0,65.0,70.0,50.0,FAIL,"The bullet describes a personal project rather than professional experience, uses vague language like 'transferable skills,' and fails to demonstrate a business outcome or system impact.",,,,,
428,11,False,REWRITE,- Submitted winning concepts for two major campaigns; both were chosen for full client development and rollout,Callahan Creek,[email],65.0,70.0,85.0,50.0,FAIL,"The bullet fails because it is too generic and lacks specific details such as the client name, campaign type, or the tools/methodologies used to develop the concepts. It reads as a task description rather than a systems or outcome statement.",,,,,
681,1,True,REWRITE,- Supported community fundraiser campaign planning and activation that generated strong local engagement,Callahan Creek,[email],40.0,50.0,50.0,30.0,FAIL,"The bullet uses the banned phrase 'Supported', lacks any specific metrics or tools, and relies on vague, subjective language like 'strong local engagement' which is unverifiable.",,,,,
682,1,True,REWRITE,"- Supported creative direction through brainstorms, copy refinements, and concept development for regional/national campaigns.",Callahan Creek,[writing][brand],40.0,50.0,60.0,30.0,FAIL,"The bullet uses the banned phrase 'Supported', lacks any measurable outcome or specific system, and reads as a generic task description rather than an achievement.",,,,,
683,1,True,REWRITE,"- Two creative concepts green-lit for production, underscoring strategic alignment and helping secure multiple client renewals",Callahan Creek,[brand],50.0,60.0,65.0,40.0,FAIL,"The bullet uses the banned phrase 'helping', contains vague corporate-speak ('strategic alignment'), and lacks specific metrics or tools to verify the claim.",,,,,
673,2,False,REWRITE,"- Wrote campaign copy for print, radio, web, and outdoor placements — always on brief, on brand, and on time.",Callahan Creek,[writing][brand],50.0,60.0,70.0,40.0,FAIL,"The bullet contains a dash in prose, which is prohibited by the rules. It also relies on generic, subjective claims ('always on brief, on brand, and on time') rather than providing specific outcomes, metrics, or the scale of the campaigns.",,,,,
684,1,True,KEEP,"- Wrote for print, radio, web (including PPC advertising), and outdoor, delivering up to 10 assets/week under tight timelines.",Callahan Creek,[content],85.0,90.0,95.0,70.0,PASS,,,,,,
650,5,False,REWRITE,"- Wrote for print, radio, web, and outdoor, contributing to full-funnel creative in B2B and B2C settings.",Callahan Creek,[brand],60.0,70.0,75.0,50.0,FAIL,"The bullet is too generic and reads as a list of tasks rather than a systems or outcome-based statement; it lacks specific metrics, tools, or a clear impact on business results.",,,,,
650,5,False,REWRITE,"- Wrote for print, radio, web, and outdoor, supporting full-funnel creative strategies for both B2B and B2C brands.",Callahan Creek,[brand],60.0,70.0,80.0,65.0,FAIL,"The bullet uses the banned phrase 'supporting' and is too generic, describing a broad set of tasks rather than a specific outcome or system-level contribution.",,,,,
650,5,False,REWRITE,"- Wrote for print, radio, web, pay-per-click (PPC) advertising, and outdoor, contributing to full-funnel creative for B2B/B2C.",Callahan Creek,[brand],60.0,70.0,75.0,65.0,FAIL,The bullet uses the banned phrase 'contributing to' and reads as a task list rather than an outcome-oriented system statement; it lacks specific metrics or evidence of impact.,,,,,
685,1,True,REWRITE,"- Wrote promotional content tailored to both B2C and B2B audiences, adapting tone and CTA strategy accordingly.",Callahan Creek,[content][brand],60.0,70.0,75.0,50.0,FAIL,"The bullet is generic, lacks specific metrics or tools, and reads as a task description rather than an outcome-oriented system statement.",,,,,
686,4,True,REWRITE,"- Attended a concept-intensive portfolio program focusing on campaign ideation, copywriting, and art direction.",Bernstein Rein,[writing],60.0,70.0,70.0,40.0,FAIL,"The bullet uses the banned phrase 'Attended' (which describes a passive activity rather than an outcome) and fails to demonstrate a system, infrastructure, or measurable result. It reads as a task description of a training program rather than a professional achievement.",,,,,
686,4,False,REWRITE,"- Attended a concept-intensive, strategy-first portfolio program focusing on brand positioning and strategic messaging",Bernstein Rein,[brand],40.0,50.0,50.0,30.0,FAIL,"The bullet uses vague, buzzword-heavy language (concept-intensive, strategy-first) and describes a passive activity (attended) rather than a professional outcome or system-level contribution.",,,,,
686,4,False,REWRITE,"- Attended a concept-intensive, strategy-first portfolio program focusing on campaign ideation, copywriting, and art direction.",Bernstein Rein,[writing],60.0,65.0,70.0,40.0,FAIL,"The bullet uses banned filler words (strategy-first, concept-intensive), describes a learning experience rather than a professional outcome or system, and relies on vague adjectives that do not demonstrate actual work performance.",,,,,
687,2,True,REWRITE,- Built a creative portfolio under the mentorship of Executive Creative Director Arlo Oviatt,Bernstein Rein,[brand],70.0,80.0,90.0,40.0,FAIL,The bullet describes a personal development task rather than a professional outcome or system contribution; it lacks business impact or measurable results.,,,,,
688,13,False,REWRITE,"- Built a creative portfolio under the mentorship of Executive Creative Director Arlo Oviatt, earning high praise.",Bernstein Rein,[brand],40.0,50.0,60.0,20.0,FAIL,"The bullet fails because it describes a personal development task rather than a professional outcome, relies on subjective praise ('earning high praise') which is unverifiable, and lacks any mention of systems, tools, or business impact.",,,,,
689,3,False,REWRITE,"- Built a personal portfolio that laid the foundation for a career in brand storytelling, visual clarity, and strategy-first creative work.",Bernstein Rein,[brand],40.0,50.0,60.0,30.0,FAIL,"The bullet relies on subjective, fluffy descriptors like 'brand storytelling' and 'strategy-first creative work' rather than concrete outcomes or systems; it fails the manager test by being generic and lacking verifiable metrics or specific tools.",,,,,
690,1,True,REWRITE,- Built foundational skills in brand storytelling and persuasive copywriting that continue to guide content strategy work.,Bernstein Rein,[writing][content],40.0,50.0,60.0,30.0,FAIL,"The bullet is generic, lacks any measurable outcome or specific system, and relies on soft-skill fluff rather than concrete professional achievements.",,,,,
686,4,False,REWRITE,"- Completed a concept-intensive, strategy-first portfolio program focusing on campaign ideation, copywriting, and art direction.",Bernstein Rein,[writing],60.0,65.0,70.0,50.0,FAIL,"The bullet uses excessive adjective padding ('concept-intensive', 'strategy-first') and describes a training program rather than a professional outcome or system-level contribution.",,,,,
691,1,True,REWRITE,- Coursework in design principles applicable to email template optimization,Bernstein Rein,[design],40.0,50.0,60.0,30.0,FAIL,"The bullet describes a passive learning activity rather than a professional achievement or system-level contribution; it lacks metrics, tools, and a clear outcome.",,,,,
687,2,False,REWRITE,- Crafted a portfolio with direct feedback and coaching from Executive Creative Director Arlo Oviatt,Bernstein Rein,[enablement][mgmt],70.0,75.0,80.0,40.0,FAIL,"The bullet describes a personal development activity rather than a professional outcome or system-level contribution, and it lacks a measurable impact or specific business context.",,,,,
689,3,True,REWRITE,"- Created a personal portfolio, laying the foundation for a career in brand-centered marketing and creative strategy.",Bernstein Rein,[brand],50.0,60.0,70.0,30.0,FAIL,"The bullet is generic, lacks measurable outcomes or specific tools, and describes a personal project rather than a professional system or business impact.",,,,,
692,1,True,REWRITE,"- Developed expertise in campaign ideation, headline writing, art direction, and strategic layout design.",Bernstein Rein,[writing][design],40.0,50.0,60.0,30.0,FAIL,"The bullet is generic, lacks any measurable outcome or specific system, and reads as a list of skills rather than a professional achievement.",,,,,
693,1,True,REWRITE,"- Developed expertise in headline writing, campaign concepting, and strategic messaging under Executive Creative Director Arlo Oviatt.",Bernstein Rein,[writing][brand],60.0,65.0,70.0,50.0,FAIL,The bullet describes a learning process rather than an outcome or system; it is a task-based description that lacks measurable impact or specific project deliverables.,,,,,
618,5,False,REWRITE,"- Developed foundational skills in print advertising, from headline writing and art direction to campaign ideation.",Bernstein Rein,[writing],40.0,50.0,60.0,30.0,FAIL,"The bullet uses vague, task-oriented language ('Developed foundational skills') rather than describing a specific system or outcome, and it lacks any measurable metrics or specific project context.",,,,,
694,2,True,REWRITE,- Earned high praise at the end of the course for conceptual thinking and creative advertising ability,Bernstein Rein,[brand],30.0,40.0,50.0,10.0,FAIL,"The bullet relies on subjective, unverifiable praise rather than objective outcomes or systems; it uses vague, non-professional language ('high praise') and lacks any specific tools, metrics, or concrete evidence of professional impact.",,,,,
688,13,False,REWRITE,- Encouraged by ECD to pursue a professional career in creative advertising based on performance and growth.,Bernstein Rein,[brand],40.0,50.0,60.0,20.0,FAIL,"The bullet is entirely subjective, lacks any measurable outcome or system, and describes a personal anecdote rather than a professional achievement or contribution.",,,,,
